6.615773105863908654e+00
6.589720354862426355e+00
6.546972446345483476e+00
6.487338255924003150e+00
6.410742511333177518e+00
6.317219342647629077e+00
6.206907787606070315e+00
6.080053565578308117e+00
6.900982623337527322e+00
6.722319024267486398e+00
6.537538809693002051e+00
6.347798258648938763e+00
6.154940741069316879e+00
5.961276054708885219e+00
4.742551544246143891e+00
4.518553148078506609e+00
4.284822836860531226e+00
4.042480116166137449e+00
3.792682575775753406e+00
3.536617705621107888e+00
3.275523806928808845e+00
3.010728766764136033e+00
2.743741882777293917e+00
2.476288761115133852e+00
2.210439261151034174e+00
1.948743084468791853e+00
1.694389176507184125e+00
1.451440148934259877e+00
1.225072915302716670e+00
1.021869812639535802e+00
8.496161588957198418e-01
7.156666819706789529e-01
6.242898140721540035e-01
5.751772980952809533e-01
5.645088440131900143e-01
1.395597435339883674e+00
1.201236695397546850e+00
1.012626759604618343e+00
8.306446406737548749e-01
6.591298609002664843e-01
5.064691514061128164e-01
3.854823498361956702e-01
3.096858923361829330e-01
2.868958429861889758e-01
3.160382242775749972e-01
3.915183305368272748e-01
5.054790044209398481e-01
6.482159027766958292e-01
8.091756939150178685e-01
9.782971700732212561e-01
1.146568356071018702e+00
1.306313827616177647e+00
2.340842700903766893e+00
2.365290575385281535e+00
2.374162141778025426e+00
2.364141285943756721e+00
2.334147820221054381e+00
2.285425967291555782e+00
2.221501982625108784e+00
2.148006422927037473e+00
2.072302175543796476e+00
7.542080986040167190e-01
5.819555850504276595e-01
4.363267530202625810e-01
3.198425529248278831e-01
2.340608697444783726e-01
1.815258854333590133e-01
1.663759593632108125e-01
1.932381435998125063e-01
2.602130695806084137e-01
3.607871865537617406e-01
4.905108170657785926e-01
6.405229974525297187e-01
7.988300450462340052e-01
9.584308181377623193e-01
1.119039845930391852e+00
1.282792821744018319e+00
1.452004801103892628e+00
1.628036419735488849e+00
1.810960400500604361e+00
1.999596426695162688e+00
2.191813480393468350e+00
2.384959740301222819e+00
2.576340791506991579e+00
2.763665453272409422e+00
2.945407701959850577e+00
3.121034777550764083e+00
3.291034753693383941e+00
4.395531917660678189e+00
4.444407659192442850e+00
4.484385466153362643e+00
4.518052230280388493e+00
4.548070628428710904e+00
4.576782055460472343e+00
4.605847111463378774e+00
4.636004744238497288e+00
4.666977903565098451e+00
4.697543760053514816e+00
4.725767893515270046e+00
4.749347912091672619e+00
4.766003799348951908e+00
4.773859503619655165e+00
4.771758965822623821e+00
4.759470043630160241e+00
4.737758678747286289e+00
4.708314796134309255e+00
4.673535100975246159e+00
4.636205563094919491e+00
4.599089772546475885e+00
4.564473636139998902e+00
4.533862194141606849e+00
4.507812193877966500e+00
4.485861181440188084e+00
4.466660679895713137e+00
4.448094495972932272e+00
4.427603589135806317e+00
4.402504316885403668e+00
4.370306955095341728e+00
