0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00
5.671642261116162376e-02,2.112147037041405273e+00,5.023235575942958775e+00
1.131157497302318488e-01,2.223557431476844037e+00,5.047523171879589654e+00
1.691946196262490987e-01,2.334144615325442373e+00,5.073030540202810634e+00
2.250006086881332912e-01,2.443751164684063948e+00,5.100068953176710274e+00
2.805908185418866663e-01,2.552241722406985325e+00,5.128837797779993934e+00
3.360587166938816539e-01,2.659453634874017425e+00,5.159559816317036862e+00
3.916421070267381843e-01,2.765025141102264605e+00,5.192810634262296610e+00
4.477278077245521182e-01,2.868430396040751784e+00,5.229309594287188112e+00
5.664984164917827858e-01,2.896145748228065475e+00,5.253000693557646983e+00
6.859926737073176461e-01,2.924001554974053896e+00,5.275244962270559057e+00
8.061741441905604377e-01,2.952104780712135224e+00,5.296317367620386740e+00
9.268840347560914905e-01,2.980574316652890854e+00,5.316866617613255741e+00
1.048114124581663198e+00,3.009497095686256785e+00,5.337165884375014713e+00
1.169926245289767630e+00,3.038943689349501209e+00,5.357288396438383948e+00
1.250783761425114715e+00,3.104235497240623420e+00,5.423065934409592614e+00
1.338372011690936114e+00,3.164155388801629609e+00,5.488806053177836652e+00
1.432733472482747628e+00,3.219460342241309725e+00,5.553705958879063154e+00
1.533623753203083417e+00,3.271187284911313942e+00,5.617348923799129423e+00
1.640325617692047544e+00,3.320821405937697257e+00,5.680007942071709337e+00
1.752126260782837841e+00,3.369862864742277253e+00,5.742512246659940978e+00
1.868491455233908916e+00,3.419735788670068111e+00,5.806032618683307334e+00
1.990380048474375219e+00,3.470773290063517535e+00,5.870872169362312043e+00
2.117881215226386615e+00,3.524362871683629272e+00,5.938112617053989517e+00
2.252143046615154187e+00,3.581373020046227484e+00,6.007863349849571044e+00
2.394690411282023756e+00,3.642759147354714955e+00,6.079430495471310536e+00
2.545802997333050044e+00,3.710666545465136856e+00,6.152194398507937478e+00
2.705778244014320322e+00,3.787005842191952354e+00,6.223797870779106844e+00
2.871237047095177797e+00,3.875520805131197122e+00,6.292744188309546516e+00
3.031300177301400556e+00,3.982888252892710756e+00,6.360290299403992265e+00
3.169855185943208031e+00,4.112071596773976268e+00,6.424546849467604126e+00
3.276140349109056160e+00,4.253117850537828204e+00,6.476224505183449054e+00
3.348575264521505002e+00,4.386172387577067511e+00,6.507345611965184240e+00
3.401887454778719899e+00,4.491359206007816240e+00,6.517189233475479959e+00
3.460323707614788358e+00,4.563740457460641942e+00,6.512255419176455007e+00
3.543117790710140547e+00,4.629180886731780298e+00,6.498186167727964424e+00
3.648330238359001054e+00,4.689418138264983327e+00,6.597545370310635704e+00
3.748166270108304943e+00,4.753480565870371599e+00,6.701786346501796388e+00
3.840702710079354709e+00,4.825263736618426336e+00,6.810541621348608743e+00
3.925220902422386082e+00,4.908897641302853110e+00,6.921434534508744463e+00
4.006564390400396469e+00,5.004475239466323444e+00,7.029233644175527651e+00
4.094126687403596421e+00,5.106275460964186941e+00,7.125534352935044780e+00
4.189021768225553721e+00,5.208945349149564308e+00,7.196172341533327632e+00
4.284762620382687182e+00,5.301532460851984929e+00,7.227251579527198544e+00
4.367355467343072561e+00,5.372813477892338874e+00,7.216333909770028754e+00
4.426361676734658523e+00,5.417255118813295134e+00,7.177193828033135325e+00
4.458388384436240415e+00,5.443794332753071785e+00,7.126886333987916267e+00
4.466509920033740144e+00,5.471323005959771280e+00,7.074824593825931096e+00
4.461464838026963697e+00,5.514528966772527241e+00,7.023957087814401312e+00
4.456876420050656762e+00,5.579669492489914617e+00,6.974334182302833085e+00
4.464132613896087953e+00,5.663337072941621031e+00,6.925899136089388897e+00
4.489308335593612753e+00,5.758221618476099479e+00,6.879003170516379662e+00
4.533420159626318835e+00,5.856769212203626118e+00,6.834319110450733703e+00
4.607725459533299706e+00,5.917644719707014112e+00,6.817872549806511806e+00
4.682771359883561857e+00,5.977888145080119564e+00,6.800773185431534529e+00
4.758229431212837923e+00,6.037925391931656449e+00,6.783441292491148467e+00
4.833872669628475727e+00,6.097923451847716336e+00,6.766077495124523722e+00
4.909640169828507261e+00,6.157932567501036125e+00,6.748743016298458741e+00
4.985666818660901889e+00,6.217926428505776038e+00,6.731343347500882146e+00
5.062307398530390579e+00,6.277714646281530086e+00,6.713560269692736782e+00
5.140214862596732104e+00,6.336969943447178899e+00,6.694719453627016925e+00
5.220369291398749390e+00,6.395320135757511792e+00,6.673624189529591355e+00
5.402172409490393790e+00,6.456619987627743029e+00,6.729001629993822675e+00
5.557048076794350422e+00,6.463188563453900137e+00,6.799013697487351848e+00
5.661058569760601955e+00,6.446432435848345577e+00,6.873790328899666235e+00
5.727996733583009537e+00,6.440850124703065838e+00,6.942491932199544635e+00
5.783251751498210247e+00,6.460523847154906463e+00,6.992449015112608635e+00
5.845561981544431518e+00,6.505428149009095051e+00,7.008771017369151757e+00
5.919911211871972334e+00,6.568289953275713522e+00,6.978749298788708089e+00
5.996614034647687497e+00,6.637427177136467904e+00,6.897760663935548209e+00
6.065881813363323438e+00,6.703759356444139783e+00,6.777805810020000266e+00
6.124636731662431721e+00,6.771402684486515611e+00,6.640794721673588974e+00
6.189942948413868606e+00,6.837401556954368687e+00,6.500046837121143284e+00
6.272761834083088850e+00,6.893793894981715020e+00,6.363159884815148715e+00
6.361937814714839767e+00,6.944613826396275336e+00,6.233619575791601086e+00
6.455834179294959618e+00,6.992066776601305378e+00,6.111594862154404062e+00
6.552903186686014791e+00,7.038670158095215790e+00,5.995784006695663138e+00
6.653712525616700013e+00,7.085041445195539467e+00,5.885524608423508219e+00
6.756349235781046403e+00,7.133098051535690765e+00,5.779785467454374270e+00
6.860008107723936099e+00,7.183585101808171558e+00,5.678617892630357211e+00
6.963670573627912752e+00,7.237063200244648442e+00,5.582400395740650723e+00
7.066503842015293024e+00,7.293639779880572327e+00,5.491730318903778496e+00
7.167638127482681476e+00,7.353298059346247584e+00,5.406960651341184310e+00
7.266367012311254925e+00,7.415841146999792244e+00,5.328148644609304263e+00
7.361945602554914814e+00,7.481147650888252620e+00,5.255130132930251996e+00
7.453930306971010111e+00,7.548848317139384534e+00,5.187795027619773514e+00
7.545120462246716286e+00,7.615283343761496404e+00,5.127071262366037274e+00
7.633177458848458663e+00,7.682210084707840281e+00,5.072436636697289281e+00
7.718495818182054435e+00,7.748710321131118128e+00,5.024392004555082281e+00
7.827063767414956352e+00,7.799639854364102121e+00,5.023264547622646070e+00
7.930835885323947565e+00,7.853295658201543183e+00,5.025971843214358081e+00
8.029025741373949643e+00,7.910050566654115656e+00,5.032239021636089937e+00
8.121085261044154180e+00,7.970187625322179059e+00,5.041448023427121505e+00
8.207061361781965658e+00,8.033638219559314564e+00,5.052962889713402461e+00
8.287886755893081769e+00,8.099864390927152158e+00,5.066149109003169393e+00
8.364355074800339906e+00,8.168385041884022257e+00,5.080590147074042662e+00
8.437262917800889994e+00,8.238727477849206338e+00,5.095950862201917175e+00
8.507720953183328660e+00,8.310304746294512768e+00,5.111899342649993017e+00
8.576638535471690972e+00,8.382657600837855938e+00,5.128199025781158049e+00
8.644559588957067220e+00,8.455514410994512176e+00,5.144715946419450070e+00
8.711876182312616734e+00,8.528688541597599482e+00,5.161362228444034805e+00
8.778856642037686342e+00,8.602059704703943765e+00,5.178083544135244409e+00
8.845590983666120621e+00,8.675584533925146502e+00,5.194865211903517910e+00
8.912255195263721674e+00,8.749190710761482137e+00,5.211675311255892673e+00
8.979119003579702607e+00,8.822780487684225292e+00,5.228477401472384933e+00
9.046261736000241527e+00,8.896312590415657695e+00,5.245265522349484399e+00
9.114027028037556377e+00,8.969652440004461269e+00,5.261994937350326751e+00
9.182855194873887683e+00,9.042646243130461059e+00,5.278607837545090220e+00
9.253246568273464590e+00,9.115132551565267249e+00,5.295030439684849100e+00
9.325383852576456079e+00,9.187011476641458785e+00,5.311215737954118943e+00
9.399339482011040303e+00,9.258264517598670196e+00,5.327105551985785503e+00
9.474690543547090726e+00,9.329138335941713933e+00,5.342704479727610867e+00
9.550338059398923107e+00,9.400187409460871280e+00,5.358139518794625467e+00
9.625280856624863546e+00,9.472129948284045753e+00,5.373591386628668864e+00
9.698427903160320440e+00,9.545732425772701646e+00,5.389337246409947824e+00
9.768469149136791430e+00,9.621758668622611310e+00,5.405763039105337953e+00
9.833877939295870618e+00,9.700834826084728135e+00,5.423319186588605234e+00
9.892290982624146523e+00,9.783433207134255127e+00,5.442644894163586322e+00
1.000000000000000000e+01,1.000000000000000000e+01,5.500000000000000000e+00
