1.350093096494674738e-01,2.827767419815063299e+00,1.768921555578708782e+00
1.348237514495849720e-01,2.816950595378875821e+00,1.853731073439121246e+00
1.333816349506378174e-01,2.815578225255012335e+00,1.960130853950977414e+00
1.323074370622634999e-01,2.818367734551429749e+00,2.053123255074023934e+00
1.323019057512283270e-01,2.821917799115181147e+00,2.082591876387596130e+00
1.336627811193466242e-01,2.824058848619460882e+00,2.075233417749404730e+00
1.366483926773071345e-01,2.821934738755226046e+00,2.024782329797744751e+00
1.415614068508148082e-01,2.818948954343795776e+00,1.949999955296516374e+00
1.483382135629653931e-01,2.815639761090278803e+00,1.850905697047710463e+00
1.556141346693039051e-01,2.814019259810447871e+00,1.730581348761916161e+00
1.488453656435012873e-01,2.822084257006645114e+00,2.076637981832027524e+00
1.536684960126876720e-01,2.828389260172843755e+00,2.053998757898807259e+00
1.617657303810119684e-01,2.829807868599891751e+00,1.963527338206768169e+00
1.727021694183349665e-01,2.828048133850097567e+00,1.843374341726303101e+00
1.864903450012206920e-01,2.819474428892135620e+00,1.714227714389562562e+00
1.978427559137344582e-01,2.799405017495155246e+00,1.582010342460125729e+00
2.115039706230163463e-01,2.779028531908989130e+00,1.468727307207882360e+00
2.224297791719436757e-01,2.758240050077438443e+00,1.384941357374191329e+00
2.313560187816619818e-01,2.734325772523880094e+00,1.327965331822633877e+00
2.712285608053207620e-01,2.793681320548057734e+00,2.031247654557228000e+00
3.256118923425674327e-01,2.759642323851585477e+00,1.749421372264623686e+00
3.681898504495620950e-01,2.733079499006271451e+00,1.500074548646807671e+00
3.892075359821319802e-01,2.721249839663505643e+00,1.356439311057329178e+00
3.910673528909682783e-01,2.715625792741775513e+00,1.309768031537532851e+00
3.798008501529693826e-01,2.711066868901252924e+00,1.341441917419433638e+00
3.639320373535156472e-01,2.707890081405639471e+00,1.436712159961462065e+00
3.419710040092468484e-01,2.703356480598449796e+00,1.559331617457792252e+00
3.011431872844695934e-01,2.703433313965797335e+00,1.637872837856412023e+00
2.379189193248748835e-01,2.715055635571479886e+00,1.718948331847786948e+00
1.813314467668533381e-01,2.751399806141853421e+00,1.657007306441664829e+00
1.427818387746810913e-01,2.815885040163993658e+00,1.490012348443269685e+00
1.243046671152114868e-01,2.858092054724693298e+00,1.412501622363925069e+00
1.156829088926315391e-01,2.884099328517913730e+00,1.349438896775245755e+00
1.113161116838455311e-01,2.895142245292663397e+00,1.308031826466321990e+00
1.089513033628463773e-01,2.899623212218284785e+00,1.265125014632940248e+00
1.076713234186172513e-01,2.902719709277152838e+00,1.248919051140546799e+00
1.069431781768798856e-01,2.902874845266341985e+00,1.243276616930961698e+00
1.066224485635757502e-01,2.899691921472549616e+00,1.248171546310186342e+00
1.065778523683548057e-01,2.887708854675293146e+00,1.259207700192928270e+00
1.067443102598190363e-01,2.868018424510955899e+00,1.277143970131874084e+00
1.070139616727829035e-01,2.841406422853469671e+00,1.301171034574508667e+00
1.077811717987060547e-01,2.796382674574851901e+00,1.333877719938755035e+00
1.093477427959442250e-01,2.719193056225776672e+00,1.371687612310051874e+00
1.109682440757751576e-01,2.592501488327980219e+00,1.350071000307798474e+00
1.127112984657287625e-01,2.417165583372116178e+00,1.367928060144186109e+00
1.134711623191833607e-01,2.202255567908287137e+00,1.372479626908898354e+00
1.214289039373397938e-01,1.787967004626989320e+00,3.628106504678726418e-01
1.211672037839889582e-01,1.554080306086689234e+00,3.217248499393463024e-01
1.206966966390609769e-01,1.323267909139394849e+00,2.818319976329803356e-01
1.209382593631744413e-01,1.108445638418197765e+00,2.506423175334930309e-01
1.214710801839828519e-01,9.229099094867705411e-01,2.277475297451019287e-01
1.219358831644058311e-01,7.809092283248900701e-01,2.105719447135925293e-01
1.225009411573410034e-01,6.653028398752212080e-01,1.961838811635971125e-01
1.232890665531158475e-01,5.690015912055969016e-01,1.841878503561019953e-01
1.243060499429702870e-01,4.991364657878876177e-01,1.742606163024902344e-01
1.258933633565902654e-01,4.522675067186355813e-01,1.663959562778473122e-01
1.283113241195678877e-01,4.199827998876571877e-01,1.606738150119781383e-01
1.321408063173294123e-01,4.003972917795181052e-01,1.570872783660888783e-01
1.378571569919586071e-01,3.913731306791305986e-01,1.548524558544158991e-01
1.497522413730621449e-01,3.858436346054077148e-01,1.514354020357132069e-01
1.678190588951110895e-01,3.893335461616516113e-01,1.493329852819442749e-01
1.893679231405258068e-01,4.072584509849548340e-01,1.456346988677978405e-01
2.162577867507934626e-01,4.295418560504913330e-01,1.421557635068893544e-01
2.464623749256134033e-01,4.679282039403915849e-01,1.392369598150253185e-01
2.786518394947051780e-01,5.243215620517730491e-01,1.368786334991455023e-01
3.139263927936554177e-01,5.999904155731201616e-01,1.358691692352294866e-01
3.555887460708617720e-01,6.861094713211058904e-01,1.367446720600128118e-01
4.005460321903229204e-01,7.837695211172103216e-01,1.394868195056915283e-01
4.440667331218719482e-01,8.815376475453375882e-01,1.438280344009399414e-01
4.824183374643326028e-01,9.600083261728286077e-01,1.497747987508773748e-01
5.091954141855239424e-01,1.024066784977912814e+00,1.573351502418517955e-01
5.235991209745407549e-01,1.074663285911083177e+00,1.664879143238067738e-01
5.251929163932800293e-01,1.110975132882595195e+00,1.775966018438339122e-01
5.159079194068908469e-01,1.137685488164424941e+00,1.919899374246597512e-01
4.973460495471954124e-01,1.140160576999187603e+00,2.097161471843719538e-01
4.654299527406692283e-01,1.129679261147976010e+00,2.267461895942687877e-01
