1.838554513753199116e+00,6.103600043424202148e+00,5.456263172546926832e+00
1.919940916380876494e+00,6.219821923917240980e+00,5.467217184781571149e+00
2.004608187451838219e+00,6.336420972237701399e+00,5.478169433167119351e+00
2.092769984057549326e+00,6.453253525804699464e+00,5.489114709182622676e+00
2.184648250459632735e+00,6.570126677011582039e+00,5.500043615496625016e+00
2.280466333404199908e+00,6.686787111061368805e+00,5.510941354969779660e+00
2.380438519083369453e+00,6.802909425828240764e+00,5.521786361374206642e+00
2.484755143050875859e+00,6.918084839523432450e+00,5.532548818592557538e+00
2.593562514436129174e+00,7.031811675064094658e+00,5.543189083445513532e+00
2.706937169526294262e+00,7.143489555291685278e+00,5.553656185801346901e+00
2.824854554767883386e+00,7.252419857120538715e+00,5.563886446573491185e+00
2.947153182909335811e+00,7.357815435666516635e+00,5.573802558096888404e+00
3.073496728934615341e+00,7.458822851719984826e+00,5.583313303201860478e+00
3.203338342576578679e+00,7.554559920936894990e+00,5.592314177538418640e+00
3.335893431592916958e+00,7.644170025435078841e+00,5.600689322337922604e+00
3.470128782297594583e+00,7.726892000088584567e+00,5.608314966806288382e+00
3.604768500861038838e+00,7.802132334205645670e+00,5.615062901112047200e+00
3.737594809161127074e+00,7.868887440929181132e+00,5.620665847434378470e+00
3.842712520391484698e+00,7.909069780240006509e+00,5.620715462505403437e+00
3.937439554883099824e+00,7.941337434900891168e+00,5.618882907278098138e+00
4.032139092924525769e+00,7.973574691886068599e+00,5.617044346087263662e+00
4.126840398557599876e+00,8.005796145929412688e+00,5.615203839326241564e+00
4.221539447151747559e+00,8.037996406238294256e+00,5.613359742891931070e+00
4.316230454165323138e+00,8.070171622083003982e+00,5.611510296019886823e+00
4.410907607189579416e+00,8.102320807501076416e+00,5.609654061647954215e+00
4.505566292974287457e+00,8.134446164815305025e+00,5.607790234697330511e+00
4.600204114201931205e+00,8.166552641058741457e+00,5.605918832923424411e+00
4.694821383809879123e+00,8.198646863156064057e+00,5.604040710115831381e+00
4.789420957916348698e+00,8.230735808198401671e+00,5.602157389874440341e+00
4.884007515365818897e+00,8.262825616575376841e+00,5.600270778858522647e+00
4.978586565211934989e+00,8.294920834217048622e+00,5.598382849302144137e+00
5.073163493237950128e+00,8.327024165907621622e+00,5.596495372418093694e+00
5.167742866254769751e+00,8.359136645464616322e+00,5.594609749534113163e+00
5.262328073352908753e+00,8.391258043513989406e+00,5.592726947959540951e+00
5.356921267197636283e+00,8.423387338291336235e+00,5.590847520208227728e+00
5.451523508654031680e+00,8.455523130379758001e+00,5.588971673744174140e+00
5.546135010562118772e+00,8.487663946926156555e+00,5.587099360470407561e+00
5.640755399697783723e+00,8.519808429764077928e+00,5.585230364042450546e+00
5.735383948208493621e+00,8.551955428343063659e+00,5.583364373022503990e+00
5.830019753695460771e+00,8.584104026657602304e+00,5.581501035745151107e+00
5.924661865705417085e+00,8.616253530992269205e+00,5.579639997655944761e+00
6.019309366112334914e+00,8.648403438630776208e+00,5.577780924217661251e+00
6.113961414262913507e+00,8.680553400618141069e+00,5.575923513096303630e+00
6.208617267522149596e+00,8.712703185966040209e+00,5.574067499026859274e+00
6.303276286001041839e+00,8.744852650757643175e+00,5.572212654073087634e+00
6.397937927998724739e+00,8.777001713209878986e+00,5.570358785258332723e+00
6.492601740652193421e+00,8.809150334465535082e+00,5.568505730906462503e+00
6.587267348678085277e+00,8.841298504315130202e+00,5.566653356540804509e+00
6.681934442928967322e+00,8.873446230886377961e+00,5.564801550839305833e+00
6.776602769701245421e+00,8.905593533385919969e+00,5.562950221910239357e+00
6.871272121231062791e+00,8.937740437112717373e+00,5.561099294004874238e+00
6.965942327513662491e+00,8.969886970118837510e+00,5.559248704695471055e+00
7.060613249413602688e+00,9.002033161039257436e+00,5.557398402498407108e+00
7.155284772949049632e+00,9.034179037735171391e+00,5.555548344898545210e+00
7.249956804599742455e+00,9.066324626492697547e+00,5.553698496722168088e+00
7.344629267483234969e+00,9.098469951593092020e+00,5.551848828805382219e+00
7.439302098253953943e+00,9.130615035125581258e+00,5.549999316908835745e+00
7.533975244596259557e+00,9.162759896953811989e+00,5.548149940835367389e+00
7.628648663201251345e+00,9.194904554775394701e+00,5.546300683713485391e+00
7.723322318135118714e+00,9.227049024234098340e+00,5.544451531415572454e+00
7.817996179523038158e+00,9.259193319058258709e+00,5.542602472085094156e+00
7.912670222486648086e+00,9.291337451208708131e+00,5.540753495751707725e+00
8.007344426284817018e+00,9.323481431026257482e+00,5.538904594017022731e+00
8.102018773616988412e+00,9.355625267373536502e+00,5.537055759796921883e+00
8.196693250056041435e+00,9.387768967769453354e+00,5.535206987108844956e+00
8.291367843583520525e+00,9.419912538517264622e+00,5.533358270894376041e+00
8.386042544204576288e+00,9.452055984829712543e+00,5.531509606868892703e+00
8.480717343622995230e+00,9.484199310957187379e+00,5.529660991391012637e+00
8.575392234958522764e+00,9.516342520327903287e+00,5.527812421345076999e+00
8.670067212489117381e+00,9.548485615712863250e+00,5.525963894030049062e+00
8.764742271399976303e+00,9.580628599433318016e+00,5.524115407047918147e+00
8.859417407518941801e+00,9.612771473634657227e+00,5.522266958184123276e+00
8.954092617014689282e+00,9.644914240657676885e+00,5.520418545271887467e+00
9.048767896030888380e+00,9.677056903544215771e+00,5.518570166032300328e+00
9.143443240229714775e+00,9.709199466713512194e+00,5.516721817884127077e+00
9.238118644230057797e+00,9.741341936824492009e+00,5.514873497725144347e+00
9.332794100968943241e+00,9.773484323766444604e+00,5.513025201707762335e+00
9.427469601127842935e+00,9.805626641535186039e+00,5.511176925079017686e+00
9.522145133005416540e+00,9.837768908368181187e+00,5.509328662244532104e+00
9.616820683574829332e+00,9.869911144954999216e+00,5.507480407329409466e+00
9.711496241460430667e+00,9.902053369568394103e+00,5.505632155447104381e+00
9.806171800579281950e+00,9.934195592113805873e+00,5.503783904071649857e+00
1.000000000000000000e+01,1.000000000000000000e+01,5.500000000000000000e+00
